,C_ID,College,Private,Top10perc,Top25perc,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Acceptance_Rate,Enrollment_Rate,Student_Population,Pct_Out_Of_State
503,STP,Saint Peter's College,1,0.23,0.38,0.6794682422451994,0.21367521367521367,0.0661764705882353,0.78,0.78,0.3040201005025126,0.22,0.13637899454057226,0.53,0.8798256537982565,0.3750884642604388,0.08020762689759507,3.0595121951219513
504,SVCS,Saint Vincent College,1,0.19,0.35,0.4844903988183161,0.21367521367521367,0.1323529411764706,0.62,0.64,0.3090452261306533,0.31,0.15176142122952715,0.88,0.85,0.4672268907563025,0.031743961604674215,8.915365653245686
505,STXV,Saint Xavier University,1,0.15,0.65,0.569177744953225,0.2564102564102564,0.11676470588235294,0.87,1.0,0.3442211055276382,0.15,0.15921256201874345,0.55,0.824203821656051,0.4559505409582689,0.062496739527361886,4.532554257095159
506,STKY,Salem-Teikyo University,1,0.23,0.52,0.48645987198424423,0.17094017094017094,0.09117647058823529,0.46,0.24,0.32663316582914576,0.09,0.1590880799530525,0.98,0.7852760736196319,0.3125,0.01943241692315718,14.194630872483222
507,SLMC,Salem College,1,0.28,0.69,0.7754800590841949,0.21367521367521367,0.29411764705882354,0.68,0.68,0.2814070351758794,0.46,0.1707004783667953,0.6,0.8477611940298507,0.4647887323943662,0.019562835828681725,13.966666666666667
508,SLSB,Salisbury State University,0,0.2,0.52,0.5773018217626785,0.2564102564102564,0.21323529411764705,0.73,0.75,0.44974874371859297,0.18,0.0911386552380275,0.56,0.543168880455408,0.32139737991266376,0.13884396682143044,0.963742250610558
509,SAM,Samford University,1,0.34,0.76,0.4554406696208764,0.24316239316239316,0.2426470588235294,0.74,0.75,0.3693467336683417,0.17,0.16952679031885193,0.61,0.8303571428571429,0.4953405017921147,0.08766758829359904,2.4504611722701575
510,SDSU,San Diego State University,0,0.2,0.7,0.6290004923682915,0.26153846153846155,0.35294117647058826,0.87,0.93,0.4899497487437186,0.07,0.14102039727562107,0.41,0.7466496490108487,0.30641025641025643,0.5727215817204862,0.38183722730792
511,SCU,Santa Clara University,1,0.4,0.73,0.7296898079763663,0.2692307692307692,0.18794117647058822,0.88,0.92,0.3492462311557789,0.19,0.19333843117030924,1.0,0.6914655386912167,0.3195394026628284,0.10483071626062915,3.379945260014929
512,SAR,Sarah Lawrence College,1,0.57,0.82,0.8239783357951748,0.2564102564102564,0.10294117647058823,0.89,0.93,0.15326633165829145,0.18,0.26281720697810895,0.83,0.5565217391304348,0.3424479166666667,0.02882257812092441,17.466063348416288
513,SAV,Savannah Coll. of Art and Design,1,0.2,0.65,0.6154603643525357,0.5128205128205128,0.23529411764705882,0.14,0.98,0.4045226130653267,0.26,0.12224138850852702,0.55,0.6203787195671776,0.561046511627907,0.054906359225833375,3.954869358669834
514,SCH,Schreiner College,1,0.19,0.51,0.7262432299359921,0.21367521367521367,0.2188235294117647,0.51,0.56,0.29648241206030157,0.23,0.15195703590418438,0.52,0.7071917808219178,0.3171912832929782,0.01617194428504356,14.443548387096774
515,SCR,Scripps College,1,0.6,0.83,0.9047267355982275,0.2564102564102564,0.11764705882352941,0.95,1.0,0.20603015075376885,0.41,0.3267120729820568,0.73,0.7391812865497076,0.2199367088607595,0.015024257916427565,29.927083333333332
516,SEAP,Seattle Pacific University,1,0.42,0.82,0.6000738552437223,0.2564102564102564,0.18382352941176472,0.83,0.85,0.42211055276381915,0.2,0.1843757224405598,0.66,0.8588334742180896,0.4045275590551181,0.06849600918149094,4.824447829398324
517,SEA,Seattle University,1,0.28,0.72,0.5385278188084688,0.21367521367521367,0.22058823529411764,0.85,0.85,0.3065326633165829,0.16,0.1809435740579375,0.89,0.7281323877068558,0.3207792207792208,0.08711982889039595,3.839820359281437
518,SET,Seton Hall University,1,0.16,0.36,0.7981290004923683,0.2777777777777778,0.14705882352941177,0.81,0.84,0.36180904522613067,0.15,0.1792541745949887,0.64,0.7790646853146853,0.2805049088359046,0.15425948145443164,2.029083530605343
519,SETH,Seton Hill College,1,0.24,0.56,0.5145248645987198,0.14957264957264957,0.29411764705882354,0.71,0.71,0.2814070351758794,0.37,0.17898742731136522,0.71,0.8482905982905983,0.24811083123425692,0.025092597422922427,11.683991683991684
520,SHI,Shippensburg University of Penn.,0,0.14,0.53,0.43131462333825704,0.19230769230769232,0.25,0.8,0.83,0.4723618090452262,0.13,0.11948499991108424,0.72,0.5639394981093159,0.3401402011581835,0.14523449319213314,1.408764367816092
521,SHO,Shorter College,1,0.23,0.7,0.4431314623338257,0.21367521367521367,0.29411764705882354,0.62,0.65,0.3316582914572864,0.18,0.130812867888962,0.58,0.8240740740740741,0.3707865168539326,0.0319787156346184,5.8809135399673735
522,SNA,Siena College,1,0.24,0.68,0.6277695716395865,0.24572649572649571,0.16029411764705884,0.71,0.82,0.35427135678391963,0.42,0.14562623370618677,1.0,0.6524822695035462,0.3250517598343685,0.08568522092962595,3.287671232876712
523,SNHT,Siena Heights College,1,0.1,0.31,0.4775972427375677,0.202991452991453,0.16029411764705884,0.29,0.49,0.18090452261306533,0.17,0.16771290879021214,0.47,0.9030172413793104,0.43675417661097854,0.025379519015076426,9.496402877697841
524,SMNS,Simmons College,1,0.23,0.53,0.8554899064500247,0.21367521367521367,0.17647058823529413,0.74,0.81,0.22361809045226133,0.33,0.2504934824747035,0.79,0.7796610169491526,0.3772378516624041,0.034013250560801296,12.392638036809815
525,SMPS,Simpson College,1,0.27,0.57,0.6129985228951256,0.23504273504273504,0.20588235294117646,0.66,0.73,0.39698492462311563,0.36,0.13179094126224813,0.7,0.8582677165354331,0.3440366972477064,0.044811935938233606,6.548311990686845
526,SIO,Sioux Falls College,1,0.13,0.35,0.37715411127523385,0.21367521367521367,0.25,0.73,0.73,0.3718592964824121,0.07,0.1401490228157843,0.48,0.9153318077803204,0.5275,0.023084146277844435,10.158192090395481
527,SKI,Skidmore College,1,0.25,0.62,0.7348596750369276,0.21367521367521367,0.10294117647058823,0.87,0.92,0.31909547738693467,0.29,0.2638486298081198,0.81,0.6354530631260191,0.21664222873900293,0.06742657415618968,7.237911025145068
528,SMI,Smith College,1,0.51,0.88,0.7865583456425406,0.21367521367521367,0.15441176470588236,0.85,0.97,0.25879396984924624,0.44,0.37698504436896485,0.9,0.5463247863247863,0.3954943679599499,0.06713965256403569,7.311577311577311
529,SDST,South Dakota State University,0,0.13,0.37,0.2695716395864106,0.21367521367521367,0.2897058823529412,0.62,0.65,0.3768844221105528,0.29,0.09040954599612328,0.67,0.9223370146063413,0.657010428736964,0.21135687829307737,0.4703196347031963
530,SEMO,Southeast Missouri State University,0,0.18,0.43,0.4357459379615953,0.08547008547008547,0.3161764705882353,0.75,0.76,0.42964824120603023,0.08,0.10520512866110647,0.45,0.8198158702323542,0.7529411764705882,0.20342740883718505,0.6000769329401205
531,SEOK,Southeastern Oklahoma State Univ.,0,0.2,0.5,0.3223781388478582,0.19230769230769232,0.15029411764705883,0.55,0.59,0.492462311557789,0.09,0.07902832856152081,0.53,0.8557457212713936,0.6385714285714286,0.0942407011320361,1.0345972875726543
532,SCC,Southern California College,1,0.18,0.38,0.5076317085179715,0.2692307692307692,0.26735294117647057,0.63,0.65,0.4673366834170855,0.11,0.14615972827343374,0.43,0.8831168831168831,0.5676470588235294,0.02376232458657207,10.450054884742041
533,SIUE,Southern Illinois University at Edwardsville,0,0.13,0.4,0.4428852781880847,0.09444444444444444,0.32588235294117646,0.76,0.81,0.41457286432160806,0.08,0.13333807550726443,0.43,0.8641732283464567,0.45284738041002276,0.22465960665658094,0.6353187042842215
534,SMU,Southern Methodist University,1,0.41,0.69,0.6250615460364353,0.24615384615384617,0.265,0.74,0.88,0.3391959798994975,0.17,0.22630839542617323,0.72,0.8033015577772611,0.3374819102749638,0.13769628045281443,2.4193976131843153
535,SWBP,Southwest Baptist University,1,0.12,0.32,0.30773018217626785,0.17094017094017094,0.14705882352941177,0.52,0.54,0.399497487437186,0.13,0.08390091227570999,0.71,1.0,0.5873741994510522,0.07139130888413585,2.5831202046035804
536,SWMS,Southwest Missouri State University,0,0.15,0.37,0.3188084687346135,0.21367521367521367,0.2,0.7,0.75,0.5,0.11,0.08237156118293529,0.56,0.8587773782281791,0.6098210886943282,0.4305128071365225,0.28718570130263554
537,SWST,Southwest State University,0,0.13,0.33,0.33850320039389464,0.2564102564102564,0.2647058823529412,0.58,0.75,0.41457286432160806,0.31,0.11720875642416374,0.51,0.8958930276981852,0.5447761194029851,0.06878293077364495,1.6249525976488435
538,SADV,Southwestern Adventist College,1,0.11,0.27,0.45987198424421466,0.18376068376068377,0.24279411764705883,0.44,0.77,0.32663316582914576,0.12,0.0944107552504757,0.36,0.9906542056074766,0.5408805031446541,0.02347540299441807,8.373333333333333
539,SWCL,Southwestern College,1,0.28,0.66,0.4347612013786312,0.23504273504273504,0.22058823529411764,0.56,0.56,0.29648241206030157,0.12,0.13902868422456566,0.52,0.7276995305164319,0.4838709677419355,0.01698054149929574,11.059907834101383
540,SWU,Southwestern University,1,0.44,0.77,0.5754554406696208,0.2564102564102564,0.15441176470588236,0.83,0.89,0.2839195979899498,0.35,0.23109206337915458,0.67,0.7331189710610932,0.38596491228070173,0.03182221294798894,9.71311475409836
541,SPA,Spalding University,1,0.1,0.45,0.34465780403741997,0.2564102564102564,0.1323529411764706,0.5,0.56,0.2663316582914573,0.4,0.1219924243771451,0.89,0.7102473498233216,0.48258706467661694,0.02222338150138244,9.859154929577464
542,SPE,Spelman College,1,0.47,0.83,0.6850073855243722,0.28205128205128205,0.35294117647058826,0.73,0.8,0.314070351758794,0.18,0.1776181245887646,0.65,0.3331537840021546,0.3581244947453517,0.05420209713600083,3.368623676612127
543,SPR,Spring Arbor College,1,0.15,0.32,0.43697685869030034,0.16452991452991453,0.09779411764705882,0.48,0.48,0.3869346733668342,0.09,0.19451211921825262,0.49,0.9731182795698925,0.5,0.048359330168501226,4.638619201725998
544,BNVT,St. Bonaventure University,1,0.13,0.45,0.6064746430329887,0.21367521367521367,0.15441176470588236,0.91,0.91,0.4447236180904523,0.32,0.17477282023011398,0.78,0.8817998656816656,0.2856054836252856,0.047446397829829415,5.748213304013194
545,JNCL,St. John's College,1,0.31,0.51,0.6708517971442639,0.11752136752136752,0.11764705882352941,0.63,0.72,0.18090452261306533,0.26,0.2778084043177494,0.64,0.8606811145510835,0.43884892086330934,0.010355261098648861,40.6801007556675
546,JNFS,St. John Fisher College,1,0.19,0.51,0.6893156080748399,0.17094017094017094,0.11764705882352941,0.86,0.81,0.36432160804020103,0.29,0.14062916792630661,0.66,0.7777777777777778,0.33270676691729323,0.0616620585320048,4.471235194585448
547,STLW,St. Lawrence University,1,0.31,0.56,0.705317577548006,0.2777777777777778,0.1213235294117647,0.9,0.94,0.2889447236180905,0.38,0.2663916205786638,0.85,0.6610969851071559,0.2774725274725275,0.048150659919661956,10.140845070422536
548,STMT,St. Martin's College,1,0.05,0.25,0.5256031511570655,0.1282051282051282,0.07352941176470588,0.43,0.77,0.36432160804020103,0.08,0.16376504899258443,0.4,0.8638743455497382,0.38181818181818183,0.027857478220042777,10.814606741573034
549,HART,University of Hartford,1,0.11,0.26,0.7385524372230429,0.21367521367521367,0.21176470588235294,0.61,0.76,0.26884422110552764,0.09,0.18894599256664235,0.66,0.7951190710490061,0.29554455445544553,0.1351922374667432,2.7435847964499325
550,STMD,St. Mary's College of Maryland,0,0.42,0.73,0.5822255046774988,0.28846153846153844,0.18382352941176472,0.84,0.89,0.2914572864321608,0.23,0.18418010776590257,0.63,0.5186567164179104,0.41007194244604317,0.039751682403881265,4.4619422572178475
551,STSA,St. Mary's University of San Antonio,1,0.33,0.6,0.47488921713441656,0.29914529914529914,0.25529411764705884,0.82,0.83,0.40703517587939697,0.07,0.13605889780022407,0.72,0.8205953338696702,0.40588235294117647,0.06695706609630132,3.3805999220880407
552,NORB,St. Norbert College,1,0.3,0.56,0.5477597242737567,0.18162393162393162,0.16176470588235295,0.74,0.78,0.37939698492462315,0.36,0.1528461935162627,0.88,0.931784107946027,0.4569589702333065,0.0532369972351192,5.9480646741793235
553,PAUL,St. Paul's College,1,0.08,0.17,0.44928606597735105,0.2564102564102564,0.08823529411764706,0.45,0.45,0.35175879396984927,0.08,0.14984084078743798,0.45,0.8924731182795699,0.41824440619621345,0.01698054149929574,7.680491551459293
554,STAQ,St. Thomas Aquinas College,1,0.1,0.27,0.7016248153618907,0.21367521367521367,0.25735294117647056,0.69,0.73,0.4045226130653267,0.13,0.11619511674639446,0.67,0.7073170731707317,0.3530377668308703,0.050393865094684125,4.477225672877847
555,STPH,Stephens College,1,0.17,0.34,0.6400787789266371,0.19230769230769232,0.3161764705882353,0.46,0.63,0.27386934673366836,0.17,0.17774260665445557,0.59,0.9,0.47901234567901235,0.026135948667118786,13.872255489021956
556,STET,Stetson University,1,0.37,0.69,0.5619153126538651,0.2564102564102564,0.20073529411764707,0.85,0.9,0.314070351758794,0.24,0.18329095015382427,0.73,0.7880539499036608,0.39853300733496333,0.05334133235953884,6.02200488997555
557,SVIT,Stevens Institute of Technology,1,0.51,0.93,0.6991629739044806,0.19230769230769232,0.11029411764705882,0.89,0.89,0.47738693467336685,0.33,0.2282823253249871,0.79,0.706447963800905,0.3042433947157726,0.03323073712765402,13.26530612244898
558,SOCK,Stockton College of New Jersey,0,0.23,0.65,0.5355736090595765,0.3038461538461538,0.16544117647058823,0.78,0.92,0.4899497487437186,0.07,0.09956786940052993,0.64,0.39288380194078126,0.4496516782773908,0.133809797068183,0.5925925925925926
559,STHL,Stonehill College,1,0.25,0.69,0.7597242737567701,0.20512820512820512,0.11764705882352941,0.79,0.79,0.32663316582914576,0.3,0.13328472605053973,0.97,0.6308283049917718,0.2543478260869565,0.07689498669727164,4.1282225237449115
560,ABL,SUNY at Albany,0,0.16,0.61,0.5360659773510585,0.29914529914529914,0.22941176470588234,0.93,0.96,0.4371859296482412,0.16,0.16138210659221452,0.74,0.6799231224127735,0.20036964557512502,0.29732902081485735,0.574611808053338
561,BGTN,SUNY at Binghamton,0,0.6,0.94,0.5659773510585918,0.29914529914529914,0.14705882352941177,0.83,1.0,0.45226130653266333,0.15,0.14324329130581687,0.8,0.42632925395837656,0.2849497242945183,0.24036204288173613,0.7107976125881714
562,BUF,SUNY at Buffalo,0,0.36,1.0,0.5823485967503693,0.30256410256410254,0.14073529411764707,0.9,0.97,0.3417085427135679,0.15,0.19876229260398698,0.56,0.6415985105392645,0.31992952637579025,0.4456935677395795,0.38333235793293147
563,STNY,SUNY at Stony Brook,0,0.27,0.66,0.5800098473658296,0.2564102564102564,0.17647058823529413,0.91,0.96,0.26381909547738697,0.07,0.2437181014706667,0.57,0.5569852941176471,0.24738125986511694,0.289399551358965,0.5903560162235241
564,BRKP,SUNY College  at Brockport,0,0.07,0.34,0.5489906450024619,0.21367521367521367,0.1036764705882353,0.79,0.83,0.47738693467336685,0.14,0.11793786566606797,0.49,0.48862078420619687,0.2536475869809203,0.18574260524805675,0.9198146327762955
565,OWSG,SUNY College  at Oswego,0,0.17,0.7,0.5920728705071393,0.21367521367521367,0.22058823529411764,0.69,0.85,0.5527638190954774,0.21,0.09389504383547027,0.63,0.5695,0.32133450395083407,0.20376649799154886,0.8384536610343062
566,SNCB,SUNY College at Buffalo,0,0.08,0.29,0.49729197439684886,0.23504273504273504,0.18088235294117647,0.71,0.78,0.4698492462311558,0.12,0.13356925648640477,0.42,0.6609627679578789,0.29160739687055476,0.2534561009964004,0.6740763610167747
567,CORT,SUNY College at Cortland,0,0.06,0.4,0.5760709010339734,0.2692307692307692,0.18735294117647058,0.82,0.85,0.44723618090452266,0.17,0.09892767591983355,0.53,0.44612068965517243,0.2944018186984939,0.13973081537899734,1.2226992719805863
568,FRDN,SUNY College at Fredonia,0,0.13,0.48,0.5440669620876416,0.26495726495726496,0.21779411764705883,0.82,0.9,0.4095477386934674,0.1,0.11455906674017036,0.66,0.5737133483698995,0.2909220872051465,0.11531639626480254,1.4815652567292468
569,GNSO,SUNY College at Geneseo,0,0.56,0.93,0.5132939438700148,0.2564102564102564,0.09558823529411764,0.79,0.84,0.47989949748743727,0.25,0.1016484982127932,0.76,0.5305885089555711,0.2505480052608505,0.13579216443215608,1.2581636573184787
570,NPLZ,SUNY College at New Paltz,0,0.19,0.53,0.5219103889709503,0.23504273504273504,0.22058823529411764,0.85,0.93,0.3844221105527639,0.08,0.11751107001227037,0.53,0.42969401119180856,0.18176780271543364,0.16005008085972142,1.0674706649282921
571,PLAT,SUNY College at Plattsburgh,0,0.09,0.4,0.5140324963072378,0.2564102564102564,0.20294117647058824,0.8,0.9,0.44974874371859297,0.16,0.10979318193943058,0.65,0.6457019282753649,0.2380686575495395,0.14291303667379623,1.1954736265741923
572,POTS,SUNY College at Potsdam,0,0.16,0.51,0.5736090595765633,0.21367521367521367,0.14705882352941177,0.71,0.75,0.37939698492462315,0.17,0.11445236782672097,0.59,0.7266666666666667,0.2839667977282656,0.09995304919401117,1.7849686847599164
573,PURC,SUNY College at Purchase,0,0.05,0.33,0.585918266863614,0.4807692307692308,0.20029411764705882,0.8,1.0,0.3743718592964824,0.08,0.145288353813597,0.46,0.5965077866918358,0.30854430379746833,0.10222233815013824,1.671344730798673
574,SUS,Susquehanna University,1,0.27,0.59,0.5797636632200887,0.17094017094017094,0.11764705882352941,0.83,0.86,0.3492462311557789,0.37,0.18768338875749116,0.9,0.7213740458015268,0.30753968253968256,0.04194272001669362,10.031094527363184
575,SWE,Sweet Briar College,1,0.36,0.68,0.7385524372230429,0.21367521367521367,0.08823529411764706,0.91,0.99,0.16331658291457288,0.48,0.33704408443440687,0.61,0.8701298701298701,0.36318407960199006,0.014815587667588294,25.528169014084508
576,SYR,Syracuse University,1,0.28,0.67,0.845642540620384,0.27136752136752135,0.1411764705882353,0.73,0.84,0.2839195979899498,0.13,0.25307203954973057,0.67,0.6929464541376348,0.33636363636363636,0.2675935103552611,1.4767521200896774
577,TAB,Tabor College,1,0.19,0.41,0.4197439684884293,0.17094017094017094,0.22058823529411764,0.55,0.7,0.2512562814070352,0.15,0.12862554016324934,0.53,0.7120622568093385,0.5956284153005464,0.011320360999530491,18.087557603686637
578,TAL,Talladega College,1,0.3,0.6,0.36484490398818314,0.42735042735042733,0.20588235294117646,0.56,0.58,0.38944723618090454,0.07,0.10616541888215104,0.46,0.33982782057091077,0.22333333333333333,0.02678804319474151,5.517039922103213
